movieId,title,year,genres,imdbId,link,time,budget,cast,director
26116,"Hush... Hush, Sweet Charlotte",1964,Horror|Thriller,0058213,http://www.imdb.com/title/tt0058213,133.0,2235e3,Bette Davis|Olivia de Havilland|Joseph Cotten|Agnes Moorehead|Cecil Kellaway|Victor Buono|Mary Astor|Wesley Addy|William Campbell|Bruce Dern|Frank Ferguson|George Kennedy|Dave Willock|Michel Petit|John Megna,Robert Aldrich
26117,"Killers, The",1964,Action|Crime|Drama|Film-Noir|Thriller,0058262,http://www.imdb.com/title/tt0058262,93.0,NA,Lee Marvin|Angie Dickinson|John Cassavetes|Clu Gulager|Claude Akins|Norman Fell|Ronald Reagan|Virginia Christine|Don Haggerty|Robert Phillips|Kathleen O'Malley|Ted Jacques|Irvin Mosley Jr.|Jimmy Joyce|Davis Roberts,Don Siegel (as Donald Siegel)
26122,Onibaba,1964,Drama|Horror|War,0058430,http://www.imdb.com/title/tt0058430,103.0,NA,Nobuko Otowa|Jitsuko Yoshimura|Kei Satô|Jûkichi Uno|Taiji Tonoyama|Someshô Matsumoto|Kentarô Kaji|Hosui Araya|Fudeko Tanaka|Michinori Yoshida|Hiroyoshi Yamaguchi|Hiroshi Tanaka|Kanzô Uni|Nobuko Shimakage,Kaneto Shindô
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby)",1968,Comedy|Horror,0058606,http://www.imdb.com/title/tt0058606,81.0,65e3,Lon Chaney Jr.|Carol Ohmart|Quinn K. Redeker|Beverly Washburn|Jill Banner|Sid Haig|Mary Mitchel|Karl Schanzer|Mantan Moreland,Jack Hill
26131,"Battle of Algiers, The (La battaglia di Algeri)",1966,Drama|War,0058946,http://www.imdb.com/title/tt0058946,121.0,8e5,Jean Martin|Yacef Saadi|Brahim Hadjadj|Samia Kerbash|Tommaso Neri|Ugo Paletti|Fusia El Kader|Franco Moruzzi|Mohamed Ben Kassen,Gillo Pontecorvo
26133,"Charlie Brown Christmas, A",1965,Animation|Children|Comedy,0059026,http://www.imdb.com/title/tt0059026,25.0,15e4,Ann Altieri|Chris Doran|Sally Dryer|Bill Melendez|Karen Mendelson|Geoffrey Ornstein|Peter Robbins|Christopher Shea|Kathy Steinberg|Tracy Stratford,Bill Melendez
26147,"Thousand Clowns, A",1965,Comedy|Drama|Romance,0059798,http://www.imdb.com/title/tt0059798,118.0,NA,Jason Robards|Barbara Harris|Martin Balsam|Gene Saks|William Daniels|Philip Bruns|John McMartin|Barry Gordon,Fred Coe
26150,Andrei Rublev (Andrey Rublyov),1969,Drama|War,0060107,http://www.imdb.com/title/tt0060107,165.0,1e6,Anatoliy Solonitsyn|Ivan Lapikov|Nikolay Grinko|Nikolay Sergeev|Irina Tarkovskaya|Nikolay Burlyaev|Yuriy Nazarov|Yuriy Nikulin|Rolan Bykov|Nikolay Grabbe|Mikhail Kononov|Stepan Krylov|Bolot Beyshenaliev|B. Matysik|Anatoliy Obukhov,Andrei Tarkovsky (as Andrey Tarkovskiy)
26151,Au Hasard Balthazar,1966,Crime|Drama,0060138,http://www.imdb.com/title/tt0060138,95.0,NA,Anne Wiazemsky|Walter Green|François Lafarge|Jean-Claude Guilbert|Philippe Asselin|Pierre Klossowski|Nathalie Joyaut|Marie-Claire Fremont|Jean-Joël Barbier|Guy Renault|Jean Rémignard|Guy Brejac|Mylène Weyergans|Jacques Sorbets|François Sullerot,Robert Bresson
26152,Batman,1966,Action|Adventure|Comedy,0060153,http://www.imdb.com/title/tt0060153,105.0,1377800.0,Adam West|Burt Ward|Lee Meriwether|Cesar Romero|Burgess Meredith|Frank Gorshin|Alan Napier|Neil Hamilton|Stafford Repp|Madge Blake|Reginald Denny|Milton Frome|Gil Perkins|Dick Crockett|George Sawaya,Leslie H. Martinson
26157,Manos: The Hands of Fate,1966,Horror,0060666,http://www.imdb.com/title/tt0060666,70.0,19e3,Tom Neyman|John Reynolds|Diane Adelson|Harold P. Warren|Stephanie Nielson|Sherry Proctor|Robin Redd|Jackey Neyman Jones|Bernie Rosenblum|Joyce Molleur|William Bryan Jennings|Jay Hall|Bettye Birns|Lelanie Hansard|Pat Coburn,Harold P. Warren
26160,Asterix and the Gauls (Astérix le Gaulois),1967,Action|Adventure|Animation|Children|Comedy,0061369,http://www.imdb.com/title/tt0061369,68.0,NA,Roger Carel|Jacques Morel|Pierre Tornade|Jacques Jouanneau|Lucien Raimbourg|Pierre Trabaud|Bernard Lavalette|Robert Vattier|Michel Puterflam|Maurice Chevit|Georges Carmier|Ron Moody|Bill Oddie|Andrew Sachs,Ray Goossens
26163,Don't Look Back,1967,Documentary|Musical,0061589,http://www.imdb.com/title/tt0061589,96.0,NA,Bob Dylan|Albert Grossman|Bob Neuwirth|Joan Baez|Alan Price|Tito Burns|Donovan|Derroll Adams|Howard Alk|Jones Alk,D.A. Pennebaker
26164,Fando and Lis (Fando y Lis),1968,Adventure|Fantasy,0061643,http://www.imdb.com/title/tt0061643,93.0,1e5,Sergio Kleiner|Diana Mariscal|María Teresa Rivas|Tamara Garina|Juan José Arreola|Rene Rebetez|Amparo Villegas|Miguel Álvarez Acosta|Raul Romero|Julio Castillo|Adrián Ramos|Henry West|Luis Urias|Valerie Jodorowsky|Graciela R. de Mariscal,Alejandro Jodorowsky (as Alexandro Jodorowsky)
26171,Play Time (a.k.a. Playtime),1967,Comedy,0062136,http://www.imdb.com/title/tt0062136,155.0,NA,Jacques Tati|Barbara Dennek|Rita Maiden|France Rumilly|France Delahalle|Valérie Camille|Erika Dentzler|Nicole Ray|Yvette Ducreux|Nathalie Jem|Jacqueline Lecomte|Oliva Poli|Alice Field|Sophie Wennek|Evy Cavallaro,Jacques Tati
26172,Point Blank,1967,Action|Crime|Drama|Thriller,0062138,http://www.imdb.com/title/tt0062138,92.0,3e6,Lee Marvin|Angie Dickinson|Keenan Wynn|Carroll O'Connor|Lloyd Bochner|Michael Strong|John Vernon|Sharon Acker|James Sikking|Sandra Warner|Roberta Haynes|Kathleen Freeman|Victor Creatore|Lawrence Hauben|Susan Holloway,John Boorman
26176,Titicut Follies,1967,Documentary|Drama,0062374,http://www.imdb.com/title/tt0062374,84.0,NA,,Frederick Wiseman
26178,Two for the Road,1967,Comedy|Drama|Romance,0062407,http://www.imdb.com/title/tt0062407,111.0,4e6,Audrey Hepburn|Albert Finney|Eleanor Bron|William Daniels|Gabrielle Middleton|Claude Dauphin|Nadia Gray|Georges Descrières|Jacqueline Bisset|Judy Cornwell|Irène Hilda|Dominique Joos,Stanley Donen
26180,Up the Down Staircase,1967,Drama,0062425,http://www.imdb.com/title/tt0062425,124.0,NA,Sandy Dennis|Patrick Bedford|Eileen Heckart|Ruth White|Jean Stapleton|Sorrell Booke|Roy Poole|Florence Stanley|Vinnette Carroll|Janice Mars|Loretta Leversee|John Callahan|Denis Fay|Otto Lomax|Martha Greenhouse,Robert Mulligan
26188,"Heart Is a Lonely Hunter, The",1968,Drama,0063050,http://www.imdb.com/title/tt0063050,123.0,2e6,Alan Arkin|Chuck McCann|Peter Mamakos|John O'Leary|Sondra Locke|Biff McGuire|Jackie Marlowe|Laurinda Barrett|Robbie Barnes|Wayne Smith|Richard Fingar|Sherri Vise|Gavin Paulin|Percy Rodrigues|Cicely Tyson,Robert Ellis Miller
26198,"Yours, Mine and Ours",1968,Children|Comedy,0063829,http://www.imdb.com/title/tt0063829,111.0,25e5,Lucille Ball|Henry Fonda|Van Johnson|Louise Troy|Sidney Miller|Tom Bosley|Nancy Howard|Walter Brooke|Tim Matheson|Gil Rogers|Nancy Roth|Gary Goetzman|Morgan Brittany|Holly O'Brien|Michele Tobin,Melville Shavelson
26199,Alice's Restaurant,1969,Comedy|Drama,0064002,http://www.imdb.com/title/tt0064002,111.0,NA,Arlo Guthrie|Patricia Quinn|James Broderick|Pete Seeger|Lee Hays|Michael McClanathan|Geoff Outlaw|Tina Chen|Kathleen Dabney|William Obanhein|Seth Allen|Monroe Arnold|Joseph Boley|Vinnette Carroll|Sylvia Davis,Arthur Penn
26208,My Night At Maud's (Ma Nuit Chez Maud),1969,Comedy|Drama|Romance,0064612,http://www.imdb.com/title/tt0064612,110.0,NA,Jean-Louis Trintignant|Françoise Fabian|Marie-Christine Barrault|Antoine Vitez|Léonide Kogan|Guy Léger|Anne Dubot,Éric Rohmer
26228,"Swedish Love Story, A (Kärlekshistoria, En)",1970,Drama|Romance,0065955,http://www.imdb.com/title/tt0065955,115.0,NA,Ann-Sofie Kylin|Rolf Sohlman|Anita Lindblom|Bertil Norström|Lennart Tellfelt|Margreth Weivers|Arne Andersson|Maud Backéus|Verner Edberg|Elsie Holm|Tommy Nilsson|Gunnar Ossiander|Gunvor Tännérus|Lennart Tollén|Björn Andrésen,Roy Andersson
26229,"Landlord, The",1970,Comedy|Drama,0065963,http://www.imdb.com/title/tt0065963,112.0,NA,Beau Bridges|Lee Grant|Diana Sands|Pearl Bailey|Walter Brooke|Louis Gossett Jr.|Marki Bey|Mel Stewart|Susan Anspach|Robert Klein|Will Mackenzie|Gretchen Walther|Douglas Grant|Stanley Greene|Oliver Clark,Hal Ashby
26231,Performance,1970,Crime|Drama|Thriller,0066214,http://www.imdb.com/title/tt0066214,105.0,75e4,James Fox|Mick Jagger|Anita Pallenberg|Michèle Breton|Ann Sidney|John Bindon|Stanley Meadows|Allan Cuthbertson|Anthony Morton|Johnny Shannon|Anthony Valentine|Kenneth Colley|John Sterland|Laraine Wickens,Donald Cammell|Nicolas Roeg
26241,The Devils,1971,Drama,0066993,http://www.imdb.com/title/tt0066993,111.0,NA,Vanessa Redgrave|Oliver Reed|Dudley Sutton|Max Adrian|Gemma Jones|Murray Melvin|Michael Gothard|Georgina Hale|Brian Murphy|Christopher Logue|Graham Armitage|John Woodvine|Andrew Faulds|Kenneth Colley|Judith Paris,Ken Russell
26242,Duel,1971,Action|Mystery|Thriller,0067023,http://www.imdb.com/title/tt0067023,90.0,45e4,Dennis Weaver|Jacqueline Scott|Eddie Firestone|Lou Frizzell|Gene Dynarski|Lucille Benson|Tim Herbert|Charles Seel|Shirley O'Hara|Alexander Lockwood|Amy Douglass|Dick Whittington|Carey Loftin|Dale Van Sickel,Steven Spielberg
26251,Mon Oncle Antoine,1971,Drama,0067439,http://www.imdb.com/title/tt0067439,104.0,75e4,Jacques Gagnon|Lyne Champagne|Jean Duceppe|Olivette Thibault|Claude Jutra|Lionel Villeneuve|Hélène Loiselle|Mario Dubuc|Lise Brunelle|Alain Legendre|Robin Marcoux|Serge Evers|Monique Mercure|Georges Alexander|Rene Salvatore Catta,Claude Jutra
26258,"Topo, El",1970,Fantasy|Western,0067866,http://www.imdb.com/title/tt0067866,125.0,1e6,Alejandro Jodorowsky|Brontis Jodorowsky|José Legarreta|Alfonso Arau|José Luis Fernández|Ali Junco|Gerardo Zepeda|René Barrera|René Alís|Federico Gonzáles|Vicente Lara|Pablo Leder|Giuliano Girini Sasseroli|Cristian Merkel|Aldo Grumelli,Alejandro Jodorowsky (as Alexandro Jodorowsky)
26265,Dr. Phibes Rises Again,1972,Adventure|Comedy|Horror|Romance,0068503,http://www.imdb.com/title/tt0068503,89.0,NA,Vincent Price|Robert Quarry|Peter Cushing|Beryl Reid|Valli Kemp|Peter Jeffrey|Fiona Lewis|Hugh Griffith|Terry-Thomas|John Cater|Gerald Sim|Lewis Fiander|John Thaw|Keith Buckley|Milton Reid,Robert Fuest
26268,The Tall Blond Man with One Black Shoe,1972,Comedy|Mystery,0068655,http://www.imdb.com/title/tt0068655,NA,NA,Pierre Richard|Bernard Blier|Jean Rochefort|Mireille Darc|Colette Castel|Jean Obé|Robert Castel|Jean Saudray|Roger Caccia|Maurice Barrier|Robert Dalban|Arlette Balkis|Tania Balachova|Paul Le Person|Jean Carmet,Yves Robert
26271,Lady Sings the Blues,1972,Drama|Musical,0068828,http://www.imdb.com/title/tt0068828,144.0,NA,Diana Ross|Billy Dee Williams|Richard Pryor|James T. Callahan|Paul Hampton|Sid Melton|Virginia Capers|Yvonne Fair|Isabel Sanford|Tracee Lyles|Ned Glass|Milton Selzer|Norman Bartold|Clay Tanner|Jester Hairston,Sidney J. Furie
26294,My Name Is Nobody (Il Mio nome è Nessuno),1973,Comedy|Western,0070215,http://www.imdb.com/title/tt0070215,116.0,8e6,Terence Hill|Henry Fonda|Jean Martin|R.G. Armstrong|Karl Braun|Leo Gordon|Steve Kanaly|Geoffrey Lewis|Neil Summers|Piero Lulli|Mario Brega|Marc Mazza|Benito Stefanelli|Alexander Allerson|Rainer Peets,Tonino Valerii
26302,Scarecrow,1973,Drama,0070643,http://www.imdb.com/title/tt0070643,112.0,NA,Gene Hackman|Al Pacino|Dorothy Tristan|Ann Wedgeworth|Richard Lynch|Eileen Brennan|Penelope Allen|Richard Hackman|Al Cingolani|Rutanya Alda,Jerry Schatzberg
26303,Sisters,1973,Horror|Thriller,0070698,http://www.imdb.com/title/tt0070698,93.0,5e5,Margot Kidder|Jennifer Salt|Charles Durning|William Finley|Lisle Wilson|Barnard Hughes|Mary Davenport|Dolph Sweet|Bobby C. Collins,Brian De Palma
26313,California Split,1974,Comedy|Drama,0071269,http://www.imdb.com/title/tt0071269,108.0,NA,George Segal|Elliott Gould|Ann Prentiss|Gwen Welles|Edward Walsh|Joseph Walsh|Bert Remsen|Barbara London|Barbara Ruick|Jay Fletcher|Jeff Goldblum|Barbara Colby|Vincent Palmieri|Alyce Passman|Joanne Strauss,Robert Altman
26317,Emmanuelle,1974,Drama|Romance,0071464,http://www.imdb.com/title/tt0071464,105.0,5e5,Alain Cuny|Sylvia Kristel|Marika Green|Daniel Sarky|Jeanne Colletin|Christine Boisson|Samantha|Gabriel Briand|Gregory,Just Jaeckin
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le)",1974,Comedy|Drama,0071487,http://www.imdb.com/title/tt0071487,NA,NA,Adriana Asti|Julien Bertheau|Jean-Claude Brialy|Adolfo Celi|Paul Frankeur|Michael Lonsdale|Pierre Maguelon|François Maistre|Hélène Perdrière|Michel Piccoli|Claude Piéplu|Jean Rochefort|Bernard Verley|Milena Vukotic|Monica Vitti,Luis Buñuel
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein),1973,Drama|Horror|Sci-Fi,0071508,http://www.imdb.com/title/tt0071508,95.0,45e4,Joe Dallesandro|Monique van Vooren|Udo Kier|Arno Juerging|Dalila Di Lazzaro|Srdjan Zelenovic|Nicoletta Elmi|Marco Liofredi|Liù Bosisio|Fiorella Masselli|Cristina Gaioni|Rosita Torosh|Carla Mancini|Imelde Marani,Paul Morrissey|Antonio Margheriti
26322,Gone in 60 Seconds,1974,Action|Crime|Drama,0071571,http://www.imdb.com/title/tt0071571,105.0,15e4,H.B. Halicki|Marion Busia|Jerry Daugirda|James McIntyre|George Cole|Ronald Halicki|Markos Kotsikos|Butch Stockton|Phil Woods|J.C. Agajanian Jr.|Christopher J.C. Agajanian|Gary Bettenhausen|Edward Booker|Anthony Cole|Mark Cole,H.B. Halicki
26323,"Groove Tube, The",1974,Comedy,0071583,http://www.imdb.com/title/tt0071583,75.0,2e5,Ken Shapiro|Richard Belzer|Chevy Chase|Buzzy Linhart|Richmond Baier|Berkeley Harris|Jennifer Welles|Roy Wallace|Kirtus Allen|Laura Glicken|Hal Fore|Jennifer Zens|Leo Petrie|Lane Sarasohn|Paul Norman,Ken Shapiro
26324,Harry and Tonto,1974,Comedy|Drama,0071598,http://www.imdb.com/title/tt0071598,NA,98e4,Art Carney|René Enríquez|Herbert Berghof|Michael McCleery|Avon Long|Rashel Novikoff|Philip Bruns|Cliff De Young|Josh Mostel|Dolly Jonah|Sybil Bowan|Joe Madden|Bette Howard|Patricia Fay|Muriel Beerman,Paul Mazursky
26325,Hearts and Minds,1974,Documentary|War,0071604,http://www.imdb.com/title/tt0071604,112.0,NA,Dwight D. Eisenhower|William Marshall,Peter Davis
26326,"Holy Mountain, The (Montaña sagrada, La)",1973,Drama,0071615,http://www.imdb.com/title/tt0071615,114.0,75e4,Alejandro Jodorowsky|Horacio Salinas|Zamira Saunders|Juan Ferrara|Adriana Page|Burt Kleiner|Valerie Jodorowsky|Nicky Nichols|Richard Rutowski|Luis Lomelí|Ana De Sade|Chucho-Chucho|Letícia Robles|Connie De La Mora|David Kapralik,Alejandro Jodorowsky (as Alexandro Jodorowsky)
26338,Cousin cousine,1975,Comedy|Romance,0072826,http://www.imdb.com/title/tt0072826,95.0,NA,Marie-Christine Barrault|Victor Lanoux|Marie-France Pisier|Guy Marchand|Ginette Garcin|Sybil Maas|Popeck|Pierre Plessis|Catherine Verlor|Hubert Gignoux|Françoise Caillaud|Véronique Dancier|Catherine Day|Carine Delamare|Maite Delamare,Jean-Charles Tacchella
26342,"Farewell, My Lovely",1975,Crime|Mystery|Thriller,0072973,http://www.imdb.com/title/tt0072973,95.0,25e5,Robert Mitchum|Charlotte Rampling|John Ireland|Sylvia Miles|Anthony Zerbe|Harry Dean Stanton|Jack O'Halloran|Joe Spinell|Sylvester Stallone|Kate Murtagh|John O'Leary|Walter McGinn|Burton Gilliam|Jim Thompson|Jimmy Archer,Dick Richards
26346,"Story of Adele H., The (Histoire d'Adèle H., L')",1975,Drama,0073114,http://www.imdb.com/title/tt0073114,96.0,NA,Isabelle Adjani|Bruce Robinson|Sylvia Marriott|Joseph Blatchley|Ivry Gitlis|Louise Bourdet|Cecil De Sausmarez|Ruben Dorey|Clive Gillingham|Roger Martin|M. White|Madame Louise|Jean-Pierre Leursse,François Truffaut
26349,Night Moves,1975,Crime|Thriller,0073453,http://www.imdb.com/title/tt0073453,100.0,NA,Gene Hackman|Jennifer Warren|Edward Binns|Harris Yulin|Kenneth Mars|Janet Ward|James Woods|Anthony Costello|John Crawford|Melanie Griffith|Ben Archibek|Dennis Dugan|C.J. Hincks|Max Gail|Susan Barrister,Arthur Penn
26350,"Passenger, The (Professione: reporter)",1975,Drama,0073580,http://www.imdb.com/title/tt0073580,119.0,NA,Jack Nicholson|Maria Schneider|Jenny Runacre|Ian Hendry|Steven Berkoff|Ambroise Bia|José María Caffarel|James Campbell|Manfred Spies|Jean-Baptiste Tiemele|Ángel del Pozo|Charles Mulvehill,Michelangelo Antonioni
26366,Harlan County U.S.A.,1976,Documentary,0074605,http://www.imdb.com/title/tt0074605,103.0,NA,Norman Yarborough|Houston Elmore|Phil Sparks|John Corcoran|John O'Leary|Donald Rasmussen|Hawley Wells Jr.|Tom Williams|Chip Yablonski|Ken Yablonski|Logan Patterson|Harry Patrick|Mike Trbovich|Bernie Aronson|Guy Farmer,Barbara Kopple
26371,The Missouri Breaks,1976,Drama|Western,0074906,http://www.imdb.com/title/tt0074906,126.0,NA,Marlon Brando|Jack Nicholson|Randy Quaid|Kathleen Lloyd|Frederic Forrest|Harry Dean Stanton|John McLiam|John P. Ryan|Sam Gilman|Steve Franken|Richard Bradford|James Greene|Luana Anders|Danny Goldman|Hunter von Leer,Arthur Penn
26375,Silver Streak,1976,Action|Comedy|Crime,0075223,http://www.imdb.com/title/tt0075223,114.0,65e5,Gene Wilder|Jill Clayburgh|Richard Pryor|Patrick McGoohan|Ned Beatty|Clifton James|Ray Walston|Stefan Gierasch|Len Birman|Valerie Curtin|Lucille Benson|Scatman Crothers|Richard Kiel|Fred Willard|Delos V. Smith Jr.,Arthur Hiller
26386,High Anxiety,1977,Comedy|Thriller,0076141,http://www.imdb.com/title/tt0076141,94.0,4015e3,Mel Brooks|Madeline Kahn|Cloris Leachman|Harvey Korman|Ron Carey|Howard Morris|Dick Van Patten|Jack Riley|Charlie Callas|Ron Clark|Rudy De Luca|Barry Levinson|Lee Delano|Richard Stahl|Darrell Zwerling,Mel Brooks
26391,"New York, New York",1977,Drama|Musical|Romance,0076451,http://www.imdb.com/title/tt0076451,155.0,14e6,Liza Minnelli|Robert De Niro|Lionel Stander|Barry Primus|Mary Kay Place|Georgie Auld|George Memmoli|Dick Miller|Murray Moston|Leonard Gaines|Clarence Clemons|Kathi McGinnis|Norman Palmer|Adam David Winkler|Dimitri Logothetis,Martin Scorsese
26393,Sorcerer,1977,Action|Thriller,0076740,http://www.imdb.com/title/tt0076740,121.0,12e6,Roy Scheider|Bruno Cremer|Francisco Rabal|Amidou|Ramon Bieri|Peter Capell|Karl John|Friedrich von Ledebur|Chico Martínez|Joe Spinell|Rosario Almontes|Richard Holley|Anne-Marie Deschodt|Jean-Luc Bideau|Jacques François,William Friedkin
26394,"Turning Point, The",1977,Drama|Romance,0076843,http://www.imdb.com/title/tt0076843,119.0,NA,Anne Bancroft|Shirley MacLaine|Tom Skerritt|Mikhail Baryshnikov|Leslie Browne|Martha Scott|Antoinette Sibley|Alexandra Danilova|Starr Danias|Marshall Thompson|James Mitchell|Daniel Levins|Scott Douglas|Lisa Lucas|Phillip Saunders,Herbert Ross
26400,Gates of Heaven,1978,Documentary,0077598,http://www.imdb.com/title/tt0077598,85.0,NA,Lucille Billingsley|Zella Graham|Cal Harberts|Dan Harberts|Phil Harberts|Scottie Harberts|Mike Koewler|Floyd McClure|Ed Quye|Florence Rasmussen,Errol Morris
26403,"Hobbit, The",1977,Animation|Children|Fantasy,0077687,http://www.imdb.com/title/tt0077687,77.0,3e6,Orson Bean|Richard Boone|Hans Conried|John Huston|Otto Preminger|Cyril Ritchard|Brother Theodore|Paul Frees|Jack DeLeon|Don Messick|John Stephenson|Glenn Yarbrough,Jules Bass|Arthur Rankin Jr.
26404,In Praise of Older Women,1978,Drama,0077728,http://www.imdb.com/title/tt0077728,110.0,15e5,Tom Berenger|Karen Black|Susan Strasberg|Helen Shaver|Marilyn Lightstone|Alexandra Stewart|Marianne McIsaac|Alberta Watson|Ian Tracey|Monique Lepage|Louise Marleau|Jill Frappier|Mignon Elkins|Joan Stuart|John Bayliss,George Kaczender
26409,"Clonus Horror, The",1979,Horror|Sci-Fi,0078062,http://www.imdb.com/title/tt0078062,90.0,257e3,Peter Graves|Rick DiAngelo|Eugene Robert Glazer|Eileen Dietz|Paulette Breen|Tim Donnelly|Frank Ashmore|Keith Langsdale|Dick Sargent|Zale Kessler|Larry Manning|William Bufkin|Tony Haig|Boyd Holister|Eddie Carroll,Robert S. Fiveson
26413,Snake in the Eagle's Shadow (Se ying diu sau),1978,Action|Comedy,0078252,http://www.imdb.com/title/tt0078252,98.0,NA,Jackie Chan|Siu Tin Yuen|Jang Lee Hwang|Dean Shek|Roy Horan|Hark-On Fung|Lung Chan|Tien Lung Chen|Yao Lin Chen|Kam Chiang|Hsia Chien|Chi Ling Chiu|Hsia Hsu|Chiang Wang|Gam Yam,Woo-Ping Yuen
26414,"Wedding, A",1978,Comedy|Drama,0078481,http://www.imdb.com/title/tt0078481,125.0,NA,Carol Burnett|Paul Dooley|Amy Stryker|Mia Farrow|Dennis Christopher|Gerald Busby|Peggy Ann Garner|Mark R. Deming|Mary Seibel|Margaret Ladd|Lesley Rogers|Tim Thomerson|Marta Heflin|David Brand|Christian Brand,Robert Altman
26422,Hair,1979,Comedy|Drama|Musical,0079261,http://www.imdb.com/title/tt0079261,121.0,11e6,John Savage|Treat Williams|Beverly D'Angelo|Annie Golden|Dorsey Wright|Don Dacus|Cheryl Barnes|Richard Bright|Nicholas Ray|Charlotte Rae|Miles Chapin|Fern Tailer|Charles Denny|Herman Meckler|Agness Breen,Milos Forman
26425,"In-Laws, The",1979,Action|Comedy,0079336,http://www.imdb.com/title/tt0079336,103.0,NA,Peter Falk|Alan Arkin|Richard Libertini|Nancy Dussault|Penny Peyser|Arlene Golonka|Michael Lembeck|Paul L. Smith|Carmine Caridi|Ed Begley Jr.|Sammy Smith|James Hong|Barbara Dana|Rozsika Halmos|Álvaro Carcaño,Arthur Hiller
26430,"Luna, La",1979,Drama,0079495,http://www.imdb.com/title/tt0079495,142.0,NA,Jill Clayburgh|Matthew Barry|Veronica Lazar|Renato Salvatori|Fred Gwynne|Alida Valli|Elisabetta Campeti|Franco Citti|Roberto Benigni|Carlo Verdone|Peter Eyre|Mustapha Barat|Pippo Campanini|Rodolfo Lodi|Sara Di Nepi,Bernardo Bertolucci
26435,Starting Over,1979,Comedy|Romance,0079948,http://www.imdb.com/title/tt0079948,105.0,NA,Burt Reynolds|Jill Clayburgh|Candice Bergen|Charles Durning|Frances Sternhagen|Austin Pendleton|Mary Kay Place|MacIntyre Dixon|Jay O. Sanders|Charles Kimbrough|Richard Whiting|Alfie Wise|Wallace Shawn|Sturgis Warner|Mary Catherine Wright,Alan J. Pakula
26462,Bad Boys,1983,Crime|Drama|Thriller,0085210,http://www.imdb.com/title/tt0085210,123.0,NA,Sean Penn|Reni Santoni|Jim Moody|Eric Gurry|Esai Morales|Ally Sheedy|Clancy Brown|Robert Lee Rush|John Zenda|Alan Ruck|Tony Mockus Jr.|Erik Barefield|Dean Fortunato|Lawrence Mah|Jorge Noa,Rick Rosenthal
26464,Blue Thunder,1983,Action|Crime|Drama,0085255,http://www.imdb.com/title/tt0085255,109.0,22e6,Roy Scheider|Warren Oates|Candy Clark|Daniel Stern|Paul Roebling|David Sheiner|Joe Santos|Malcolm McDowell|Ed Bernard|Jason Bernard|Mario Machado|James Murtaugh|Pat McNamara|Jack Murdock|Clifford A. Pellow,John Badham
